116;arms_factory;1207.00;11.40;1371.00;3.44;0
116;arms_factory;1177.00;11.90;1405.00;4.64;0
116;arms_factory;1219.00;11.03;1383.00;2.48;0
116;arms_factory;1173.00;12.10;1393.00;4.05;0
116;arms_factory;1199.00;12.82;1404.00;0.43;0
116;arms_factory;1173.00;11.80;1405.00;3.09;0
116;industrial_complex;1162.00;12.43;1390.00;6.11;0
116;industrial_complex;1214.00;11.20;1367.00;3.95;0
116;industrial_complex;1172.00;11.68;1375.00;5.16;0
116;industrial_complex;1213.00;11.30;1380.00;3.00;0
116;industrial_complex;1158.00;12.45;1390.00;4.56;0
116;industrial_complex;1196.00;12.78;1398.00;0.94;0
116;air_base;1170.00;11.90;1402.00;3.60;0
116;supply_node;1208.00;11.25;1376.00;0.61;0
116;supply_node;1172.00;12.10;1392.00;3.19;0
116;bunker;1206.00;13.12;1397.00;5.67;0
116;bunker;1170.00;11.75;1376.00;2.05;0
116;anti_air_building;1190.00;12.53;1387.00;4.71;0
116;anti_air_building;1203.00;11.40;1365.00;1.45;0
116;anti_air_building;1168.00;12.05;1399.00;4.11;0
116;synthetic_refinery;1223.00;10.90;1378.00;0.50;0
116;fuel_silo;1212.00;11.18;1360.00;2.05;0
116;radar_station;1191.00;11.90;1381.00;5.67;0
116;rocket_site;1179.00;12.15;1400.00;1.10;0
116;nuclear_reactor;1163.00;12.00;1384.00;5.22;0
117;arms_factory;1201.00;11.07;1697.00;2.48;0
117;arms_factory;1136.00;10.75;1653.00;4.05;0
117;arms_factory;1181.00;10.20;1665.00;0.43;0
117;arms_factory;1140.00;11.20;1673.00;3.09;0
117;arms_factory;1188.00;11.50;1691.00;6.11;0
117;arms_factory;1176.00;10.35;1650.00;3.95;0
117;industrial_complex;1148.00;10.12;1645.00;5.16;0
117;industrial_complex;1170.00;10.65;1668.00;3.00;0
117;industrial_complex;1218.00;10.07;1676.00;4.56;0
117;industrial_complex;1218.00;10.12;1677.00;0.94;0
117;industrial_complex;1179.00;9.98;1642.00;3.60;0
117;industrial_complex;1126.00;11.18;1659.00;1.44;0
117;air_base;1170.00;10.62;1659.00;1.55;0
117;supply_node;1148.00;10.60;1656.00;6.13;0
117;supply_node;1199.00;11.05;1679.00;1.33;0
117;bunker;1194.00;11.48;1691.00;4.71;0
117;bunker;1126.00;11.30;1656.00;1.45;0
117;anti_air_building;1214.00;10.00;1660.00;4.11;0
117;anti_air_building;1176.00;10.30;1668.00;0.50;0
117;anti_air_building;1204.00;10.90;1686.00;2.05;0
117;synthetic_refinery;1163.00;10.25;1648.00;6.18;0
117;fuel_silo;1127.00;11.40;1643.00;1.10;0
117;rocket_site;1206.00;10.65;1673.00;0.50;0
117;nuclear_reactor;1209.00;10.70;1674.00;4.62;0
118;arms_factory;1153.00;11.70;1489.00;0.43;0
118;arms_factory;1106.00;12.88;1516.00;3.09;0
118;arms_factory;1109.00;12.85;1516.00;6.11;0
118;arms_factory;1153.00;12.03;1483.00;3.95;0
118;arms_factory;1098.00;12.65;1511.00;5.16;0
118;arms_factory;1101.00;12.70;1511.00;3.00;0
118;industrial_complex;1130.00;12.75;1479.00;4.56;0
118;industrial_complex;1100.00;12.62;1521.00;0.94;0
118;industrial_complex;1152.00;11.70;1490.00;3.60;0
118;industrial_complex;1155.00;12.05;1474.00;1.44;0
118;industrial_complex;1095.00;12.60;1517.00;1.55;0
118;industrial_complex;1143.00;11.98;1484.00;5.67;0
118;air_base;1146.00;11.98;1484.00;2.05;0
118;supply_node;1106.00;12.70;1525.00;5.37;0
118;supply_node;1145.00;11.40;1511.00;2.02;0
118;supply_node;1146.00;11.82;1473.00;3.50;0
118;bunker;1151.00;11.75;1491.00;0.50;0
118;bunker;1140.00;11.93;1504.00;2.05;0
118;bunker;1118.00;12.70;1522.00;6.18;0
118;anti_air_building;1135.00;12.53;1485.00;1.10;0
118;anti_air_building;1138.00;12.43;1485.00;5.22;0
118;anti_air_building;1162.00;11.93;1470.00;0.50;0
118;synthetic_refinery;1119.00;12.90;1512.00;4.62;0
118;fuel_silo;1140.00;12.30;1480.00;5.83;0
118;rocket_site;1155.00;11.62;1492.00;0.40;0
118;nuclear_reactor;1166.00;12.50;1475.00;1.61;0
119;arms_factory;1132.00;11.70;1571.00;6.11;0
119;arms_factory;1115.00;12.40;1554.00;3.95;0
119;arms_factory;1137.00;11.82;1565.00;5.16;0
119;arms_factory;1140.00;11.75;1546.00;3.00;0
119;arms_factory;1138.00;11.00;1623.00;4.56;0
119;arms_factory;1133.00;11.80;1534.00;0.94;0
119;industrial_complex;1150.00;10.70;1607.00;3.60;0
119;industrial_complex;1148.00;10.85;1606.00;1.44;0
119;industrial_complex;1122.00;11.62;1616.00;1.55;0
119;industrial_complex;1132.00;11.60;1600.00;5.67;0
119;industrial_complex;1143.00;11.18;1583.00;2.05;0
119;industrial_complex;1121.00;11.85;1594.00;4.71;0
119;air_base;1133.00;11.65;1578.00;1.45;0
119;supply_node;1166.00;11.07;1543.00;3.50;0
119;supply_node;1134.00;11.60;1597.00;1.26;0
119;supply_node;1150.00;10.65;1618.00;2.73;0
119;supply_node;1131.00;12.20;1553.00;5.67;0
119;bunker;1181.00;11.12;1536.00;1.10;0
119;bunker;1130.00;12.10;1545.00;5.22;0
119;bunker;1122.00;11.62;1616.00;0.50;0
119;bunker;1147.00;10.93;1612.00;4.62;0
119;anti_air_building;1139.00;11.80;1540.00;5.83;0
119;anti_air_building;1150.00;10.70;1607.00;3.67;0
119;anti_air_building;1150.00;10.18;1628.00;0.40;0
119;synthetic_refinery;1136.00;11.10;1621.00;1.61;0
119;fuel_silo;1132.00;11.60;1600.00;5.73;0
119;radar_station;1149.00;11.05;1580.00;2.21;0
119;rocket_site;1121.00;11.85;1594.00;3.68;0
119;nuclear_reactor;1134.00;11.60;1578.00;0.06;0
120;arms_factory;1199.00;10.70;1567.00;5.16;0
120;arms_factory;1198.00;10.55;1583.00;3.00;0
120;arms_factory;1202.00;10.53;1581.00;4.56;0
120;arms_factory;1203.00;10.40;1573.00;0.94;0
120;arms_factory;1194.00;10.93;1571.00;3.60;0
120;arms_factory;1181.00;11.20;1569.00;1.44;0
120;industrial_complex;1242.00;10.07;1607.00;1.55;0
120;industrial_complex;1206.00;10.00;1604.00;5.67;0
120;industrial_complex;1168.00;11.05;1575.00;2.05;0
120;industrial_complex;1228.00;10.25;1590.00;4.71;0
120;industrial_complex;1212.00;10.20;1587.00;1.45;0
120;industrial_complex;1219.00;10.00;1612.00;4.11;0
120;air_base;1195.00;10.50;1584.00;0.50;0
120;supply_node;1187.00;11.10;1576.00;2.73;0
120;supply_node;1225.00;10.10;1597.00;5.67;0
120;bunker;1197.00;10.85;1572.00;1.10;0
120;bunker;1254.00;9.98;1601.00;5.22;0
120;anti_air_building;1208.00;10.35;1585.00;0.50;0
120;anti_air_building;1211.00;10.10;1577.00;4.62;0
120;anti_air_building;1165.00;11.12;1576.00;5.83;0
120;synthetic_refinery;1203.00;10.18;1591.00;3.67;0
120;fuel_silo;1178.00;11.40;1563.00;0.40;0
120;radar_station;1208.00;10.30;1584.00;2.97;0
120;rocket_site;1165.00;11.03;1579.00;5.73;0
120;nuclear_reactor;1227.00;10.15;1596.00;2.12;0
121;arms_factory;1217.00;10.45;1481.00;4.56;0
121;arms_factory;1219.00;10.50;1479.00;0.94;0
121;arms_factory;1169.00;10.30;1446.00;3.60;0
121;arms_factory;1185.00;11.50;1514.00;1.44;0
121;arms_factory;1188.00;11.50;1512.00;1.55;0
121;arms_factory;1211.00;11.20;1510.00;5.67;0
121;industrial_complex;1202.00;11.25;1501.00;2.05;0
121;industrial_complex;1171.00;12.50;1477.00;4.71;0
121;industrial_complex;1193.00;10.80;1551.00;1.45;0
121;industrial_complex;1172.00;11.65;1467.00;4.11;0
121;industrial_complex;1180.00;11.65;1504.00;0.50;0
121;industrial_complex;1225.00;10.28;1535.00;2.05;0
121;air_base;1167.00;11.90;1495.00;6.18;0
121;supply_node;1182.00;11.40;1459.00;3.43;0
121;supply_node;1223.00;10.73;1494.00;4.91;0
121;supply_node;1183.00;11.90;1497.00;1.56;0
121;supply_node;1207.00;10.30;1537.00;4.15;0
121;bunker;1210.00;10.75;1528.00;5.83;0
121;bunker;1179.00;10.70;1448.00;3.67;0
121;bunker;1241.00;10.95;1497.00;0.40;0
121;bunker;1167.00;12.05;1490.00;1.61;0
121;anti_air_building;1221.00;10.98;1516.00;5.73;0
121;anti_air_building;1195.00;11.07;1453.00;2.12;0
121;anti_air_building;1215.00;10.70;1476.00;3.68;0
121;synthetic_refinery;1212.00;10.00;1561.00;0.06;0
121;fuel_silo;1186.00;11.75;1477.00;4.18;0
121;radar_station;1205.00;11.20;1503.00;5.86;0
121;rocket_site;1210.00;11.20;1508.00;2.12;0
121;nuclear_reactor;1242.00;11.35;1506.00;4.79;0
122;arms_factory;1236.00;10.70;1528.00;3.60;0
122;arms_factory;1241.00;10.88;1521.00;1.44;0
122;arms_factory;1240.00;10.18;1537.00;1.55;0
122;arms_factory;1246.00;10.50;1532.00;5.67;0
122;arms_factory;1255.00;10.80;1534.00;2.05;0
122;arms_factory;1246.00;10.25;1540.00;4.71;0
122;industrial_complex;1244.00;10.25;1536.00;1.45;0
122;industrial_complex;1268.00;10.30;1537.00;4.11;0
122;industrial_complex;1240.00;10.00;1544.00;0.50;0
122;industrial_complex;1274.00;10.00;1546.00;2.05;0
122;industrial_complex;1266.00;10.30;1541.00;6.18;0
122;industrial_complex;1248.00;10.45;1547.00;1.10;0
122;air_base;1257.00;10.20;1560.00;5.22;0
122;supply_node;1266.00;10.40;1523.00;1.56;0
122;supply_node;1263.00;10.20;1572.00;4.15;0
122;supply_node;1246.00;10.25;1539.00;0.80;0
122;bunker;1249.00;10.95;1515.00;3.67;0
122;bunker;1268.00;9.98;1551.00;0.40;0
122;bunker;1269.00;10.10;1580.00;1.61;0
122;anti_air_building;1267.00;10.53;1517.00;5.73;0
122;anti_air_building;1262.00;10.05;1583.00;2.12;0
122;anti_air_building;1254.00;10.98;1523.00;3.68;0
122;synthetic_refinery;1253.00;11.00;1520.00;0.06;0
122;fuel_silo;1245.00;11.00;1519.00;4.18;0
122;radar_station;1262.00;10.35;1544.00;5.86;0
122;rocket_site;1268.00;10.28;1522.00;2.12;0
122;nuclear_reactor;1257.00;10.78;1533.00;4.79;0
123;arms_factory;1026.00;10.90;1599.00;1.55;0
123;arms_factory;1059.00;12.40;1569.00;5.67;0
123;arms_factory;1041.00;12.60;1578.00;2.05;0
123;arms_factory;1048.00;12.43;1588.00;4.71;0
123;arms_factory;1063.00;12.60;1559.00;1.45;0
123;arms_factory;1035.00;12.48;1569.00;4.11;0
123;industrial_complex;1009.00;11.50;1580.00;0.50;0
123;industrial_complex;1096.00;11.18;1599.00;2.05;0
123;industrial_complex;1031.00;12.50;1556.00;6.18;0
123;industrial_complex;1038.00;12.53;1572.00;1.10;0
123;industrial_complex;1088.00;11.70;1591.00;5.22;0
123;industrial_complex;1034.00;12.65;1546.00;0.50;0
123;air_base;1077.00;12.45;1535.00;4.62;0
123;supply_node;1028.00;11.85;1586.00;0.80;0
123;supply_node;1069.00;11.80;1596.00;2.27;0
123;supply_node;1103.00;11.55;1576.00;0.03;0
123;supply_node;1073.00;12.80;1552.00;2.97;0
123;supply_node;1036.00;12.60;1550.00;4.45;0
123;bunker;1100.00;11.55;1575.00;2.12;0
123;bunker;1064.00;11.40;1610.00;3.68;0
123;bunker;1069.00;12.60;1540.00;0.06;0
123;bunker;1035.00;11.75;1588.00;4.18;0
123;bunker;1031.00;12.60;1541.00;4.28;0
123;anti_air_building;1068.00;11.73;1598.00;2.12;0
123;anti_air_building;1041.00;12.57;1576.00;4.79;0
123;anti_air_building;1083.00;12.45;1545.00;1.17;0
123;synthetic_refinery;1089.00;11.80;1589.00;4.18;0
123;fuel_silo;1048.00;12.50;1565.00;0.57;0
123;radar_station;1067.00;12.70;1575.00;3.92;0
123;rocket_site;1052.00;12.03;1542.00;5.90;0
123;nuclear_reactor;1020.00;12.20;1554.00;2.63;0
124;arms_factory;1247.00;12.93;1452.00;2.05;0
124;arms_factory;1252.00;10.98;1473.00;4.71;0
124;arms_factory;1259.00;10.50;1493.00;1.45;0
124;arms_factory;1270.00;12.70;1468.00;4.11;0
124;arms_factory;1284.00;11.75;1488.00;0.50;0
124;arms_factory;1238.00;10.25;1482.00;2.05;0
124;industrial_complex;1273.00;10.60;1498.00;6.18;0
124;industrial_complex;1278.00;11.80;1448.00;1.10;0
124;industrial_complex;1275.00;10.82;1493.00;5.22;0
124;industrial_complex;1265.00;12.70;1462.00;0.50;0
124;industrial_complex;1253.00;10.60;1489.00;4.62;0
124;industrial_complex;1257.00;13.10;1454.00;5.83;0
124;air_base;1289.00;10.93;1498.00;3.67;0
124;supply_node;1275.00;11.48;1484.00;0.03;0
124;supply_node;1271.00;12.20;1444.00;2.97;0
124;supply_node;1243.00;11.57;1466.00;4.45;0
124;bunker;1236.00;10.68;1471.00;2.12;0
124;bunker;1264.00;10.62;1488.00;3.68;0
124;bunker;1258.00;13.45;1449.00;0.06;0
124;anti_air_building;1293.00;12.20;1486.00;4.18;0
124;anti_air_building;1238.00;10.18;1478.00;4.28;0
124;anti_air_building;1265.00;10.25;1496.00;2.12;0
124;synthetic_refinery;1252.00;11.23;1471.00;4.79;0
124;fuel_silo;1275.00;10.93;1491.00;1.17;0
124;radar_station;1260.00;12.10;1465.00;4.68;0
124;rocket_site;1261.00;10.57;1487.00;0.57;0
124;nuclear_reactor;1282.00;11.43;1451.00;4.69;0
125;arms_factory;1130.00;13.20;1428.00;1.45;0
125;arms_factory;1150.00;12.80;1412.00;4.11;0
125;arms_factory;1174.00;10.98;1424.00;0.50;0
125;arms_factory;1197.00;11.65;1417.00;2.05;0
125;arms_factory;1215.00;11.18;1458.00;6.18;0
125;arms_factory;1207.00;11.93;1438.00;1.10;0
125;industrial_complex;1217.00;13.57;1431.00;5.22;0
125;industrial_complex;1126.00;13.10;1454.00;0.50;0
125;industrial_complex;1129.00;13.05;1438.00;4.62;0
125;industrial_complex;1155.00;12.12;1425.00;5.83;0
125;industrial_complex;1190.00;10.70;1439.00;3.67;0
125;industrial_complex;1160.00;11.82;1423.00;0.40;0
125;air_base;1157.00;12.55;1414.00;1.61;0
125;supply_node;1141.00;12.50;1437.00;4.45;0
125;supply_node;1220.00;13.53;1439.00;2.21;0
125;supply_node;1180.00;10.78;1424.00;3.68;0
125;bunker;1123.00;13.10;1452.00;0.06;0
125;bunker;1212.00;11.78;1445.00;4.18;0
125;bunker;1198.00;11.62;1424.00;4.28;0
125;anti_air_building;1161.00;10.98;1435.00;2.12;0
125;anti_air_building;1194.00;11.10;1421.00;4.79;0
125;anti_air_building;1178.00;11.80;1412.00;1.17;0
125;synthetic_refinery;1234.00;12.95;1448.00;4.18;0
125;fuel_silo;1227.00;15.10;1435.00;0.57;0
125;radar_station;1186.00;10.55;1435.00;3.92;0
125;rocket_site;1134.00;12.65;1450.00;5.90;0
125;nuclear_reactor;1155.00;11.65;1431.00;2.63;0
126;arms_factory;1124.00;12.00;1378.00;0.50;0
126;arms_factory;1092.00;11.15;1371.00;2.05;0
126;arms_factory;1120.00;11.85;1375.00;6.18;0
126;arms_factory;1127.00;12.60;1392.00;1.10;0
126;arms_factory;1110.00;12.50;1385.00;5.22;0
126;arms_factory;1118.00;12.40;1389.00;0.50;0
126;industrial_complex;1151.00;11.57;1375.00;4.62;0
126;industrial_complex;1092.00;12.57;1403.00;5.83;0
126;industrial_complex;1126.00;11.30;1372.00;3.67;0
126;industrial_complex;1148.00;12.57;1389.00;0.40;0
126;industrial_complex;1137.00;12.80;1410.00;1.61;0
126;industrial_complex;1149.00;12.40;1386.00;5.73;0
126;air_base;1093.00;10.75;1363.00;2.12;0
126;supply_node;1139.00;12.48;1387.00;3.68;0
126;supply_node;1097.00;11.82;1383.00;0.34;0
126;supply_node;1118.00;12.80;1411.00;4.38;0
126;bunker;1137.00;12.80;1408.00;4.28;0
126;bunker;1123.00;12.45;1386.00;2.12;0
126;bunker;1086.00;10.80;1366.00;4.79;0
126;anti_air_building;1116.00;12.93;1423.00;1.17;0
126;anti_air_building;1079.00;11.85;1393.00;4.18;0
126;anti_air_building;1101.00;11.95;1380.00;0.57;0
126;synthetic_refinery;1138.00;12.40;1383.00;4.69;0
126;fuel_silo;1097.00;11.80;1377.00;5.90;0
126;radar_station;1117.00;12.55;1396.00;3.15;0
126;rocket_site;1139.00;12.75;1398.00;5.30;0
126;nuclear_reactor;1104.00;12.25;1390.00;1.68;0
127;arms_factory;1237.00;11.18;1398.00;6.18;0
127;arms_factory;1226.00;11.10;1388.00;1.10;0
127;arms_factory;1225.00;13.05;1415.00;5.22;0
127;arms_factory;1203.00;13.05;1406.00;0.50;0
127;arms_factory;1248.00;11.78;1417.00;4.62;0
127;arms_factory;1253.00;10.70;1404.00;5.83;0
127;industrial_complex;1247.00;10.85;1357.00;3.67;0
127;industrial_complex;1242.00;13.65;1424.00;0.40;0
127;industrial_complex;1248.00;11.62;1414.00;1.61;0
127;industrial_complex;1246.00;10.30;1372.00;5.73;0
127;industrial_complex;1243.00;10.70;1363.00;2.12;0
127;industrial_complex;1245.00;10.57;1395.00;3.68;0
127;air_base;1256.00;9.90;1381.00;0.06;0
127;supply_node;1224.00;12.57;1405.00;4.38;0
127;supply_node;1258.00;10.88;1415.00;5.86;0
127;supply_node;1245.00;10.50;1377.00;2.51;0
127;bunker;1235.00;12.80;1416.00;4.79;0
127;bunker;1234.00;10.35;1367.00;1.17;0
127;bunker;1245.00;11.65;1411.00;4.18;0
127;anti_air_building;1252.00;10.93;1406.00;0.57;0
127;anti_air_building;1226.00;12.80;1413.00;4.69;0
127;anti_air_building;1249.00;11.78;1420.00;5.90;0
127;synthetic_refinery;1253.00;11.15;1415.00;2.63;0
127;fuel_silo;1255.00;10.20;1400.00;5.30;0
127;radar_station;1241.00;10.93;1397.00;1.29;0
127;rocket_site;1241.00;13.73;1422.00;4.34;0
127;nuclear_reactor;1265.00;9.85;1382.00;1.07;0
128;arms_factory;1528.00;10.03;1669.00;5.22;0
128;arms_factory;1572.00;9.80;1692.00;0.50;0
128;arms_factory;1571.00;9.90;1685.00;4.62;0
128;arms_factory;1581.00;9.93;1703.00;5.83;0
128;arms_factory;1545.00;9.93;1699.00;3.67;0
128;arms_factory;1576.00;9.90;1706.00;0.40;0
128;industrial_complex;1546.00;9.90;1677.00;1.61;0
128;industrial_complex;1519.00;9.90;1664.00;5.73;0
128;industrial_complex;1518.00;9.98;1670.00;2.12;0
128;industrial_complex;1560.00;9.90;1682.00;3.68;0
128;industrial_complex;1597.00;10.00;1697.00;0.06;0
128;industrial_complex;1603.00;9.90;1703.00;4.18;0
128;air_base;1567.00;9.90;1699.00;4.28;0
128;supply_node;1527.00;9.93;1659.00;2.51;0
128;supply_node;1600.00;9.90;1696.00;5.10;0
128;supply_node;1564.00;10.00;1683.00;1.75;0
128;naval_base;1621.00;9.85;1694.00;-3.41;3982
128;naval_base;1555.00;9.57;1655.00;0.46;4456
128;naval_base;1579.00;9.80;1669.00;0.97;4604
128;bunker;1562.00;10.00;1695.00;5.90;0
128;bunker;1525.00;10.05;1673.00;2.63;0
128;bunker;1596.00;9.80;1713.00;5.30;0
128;coastal_bunker;1575.00;9.85;1710.00;-3.41;0
128;coastal_bunker;1574.00;9.80;1664.00;0.97;0
128;coastal_bunker;1521.00;9.50;1654.00;0.46;0
128;dockyard;1536.00;9.80;1642.00;0.46;0
128;anti_air_building;1607.00;9.95;1698.00;0.13;0
128;anti_air_building;1584.00;9.90;1695.00;4.25;0
128;anti_air_building;1576.00;9.80;1667.00;4.35;0
128;synthetic_refinery;1598.00;9.80;1707.00;2.19;0
128;fuel_silo;1505.00;10.00;1661.00;4.85;0
128;radar_station;1562.00;9.95;1676.00;1.52;0
128;rocket_site;1592.00;9.90;1679.00;2.80;0
128;nuclear_reactor;1607.00;9.93;1692.00;0.63;0
128;floating_harbor;1556.00;9.50;1637.00;-2.03;339
128;floating_harbor;1604.84;9.50;1713.75;-0.27;897
128;floating_harbor;1588.78;9.50;1666.05;-2.17;981
129;arms_factory;1490.00;10.10;1660.00;4.62;0
129;arms_factory;1518.00;10.78;1701.00;5.83;0
129;arms_factory;1467.00;10.00;1637.00;3.67;0
129;arms_factory;1477.00;11.20;1691.00;0.40;0
129;arms_factory;1478.00;10.20;1646.00;1.61;0
129;arms_factory;1470.00;10.80;1677.00;5.73;0
129;industrial_complex;1474.00;9.95;1633.00;2.12;0
129;industrial_complex;1476.00;10.50;1660.00;3.68;0
129;industrial_complex;1505.00;11.62;1701.00;0.06;0
129;industrial_complex;1475.00;10.60;1670.00;4.18;0
129;industrial_complex;1523.00;10.30;1690.00;4.28;0
129;industrial_complex;1464.00;10.28;1646.00;2.12;0
129;air_base;1481.00;10.73;1680.00;4.79;0
129;supply_node;1505.00;11.10;1691.00;1.75;0
129;supply_node;1472.00;10.50;1647.00;4.68;0
129;naval_base;1498.00;9.90;1631.00;0.79;4572
129;bunker;1462.00;10.80;1670.00;4.69;0
129;bunker;1478.00;11.20;1688.00;5.90;0
129;coastal_bunker;1500.00;9.85;1631.00;0.79;0
129;dockyard;1506.00;9.85;1625.00;0.79;0
129;anti_air_building;1448.00;10.00;1633.00;1.68;0
129;anti_air_building;1504.00;10.90;1687.00;4.34;0
129;anti_air_building;1500.00;11.40;1716.00;1.07;0
129;synthetic_refinery;1483.00;10.53;1669.00;2.29;0
129;fuel_silo;1469.00;9.88;1629.00;0.13;0
129;radar_station;1493.00;10.15;1667.00;2.70;0
129;rocket_site;1511.00;11.15;1697.00;4.35;0
129;nuclear_reactor;1477.00;10.20;1644.00;2.19;0
130;arms_factory;1160.00;11.20;1694.00;3.67;0
130;arms_factory;1132.00;11.00;1698.00;0.40;0
130;arms_factory;1074.00;11.38;1700.00;1.61;0
130;arms_factory;1151.00;11.10;1688.00;5.73;0
130;arms_factory;1101.00;10.95;1693.00;2.12;0
130;arms_factory;1070.00;11.00;1689.00;3.68;0
130;industrial_complex;1154.00;11.18;1680.00;0.06;0
130;industrial_complex;1097.00;10.90;1688.00;4.18;0
130;industrial_complex;1071.00;10.78;1682.00;4.28;0
130;industrial_complex;1122.00;11.05;1706.00;2.12;0
130;industrial_complex;1109.00;11.45;1678.00;4.79;0
130;industrial_complex;1073.00;10.23;1674.00;1.17;0
130;air_base;1131.00;10.95;1699.00;4.18;0
130;supply_node;1117.00;10.90;1684.00;0.98;0
130;supply_node;1162.00;11.48;1699.00;3.92;0
130;supply_node;1080.00;12.05;1695.00;5.40;0
130;bunker;1108.00;11.82;1661.00;2.63;0
130;bunker;1163.00;11.50;1705.00;5.30;0
130;bunker;1092.00;11.03;1717.00;1.68;0
130;anti_air_building;1087.00;11.25;1715.00;4.34;0
130;anti_air_building;1176.00;11.35;1702.00;1.07;0
130;anti_air_building;1108.00;11.43;1679.00;2.29;0
130;synthetic_refinery;1065.00;10.57;1709.00;0.13;0
130;fuel_silo;1175.00;11.25;1697.00;4.25;0
130;radar_station;1125.00;11.15;1690.00;5.63;0
130;rocket_site;1086.00;11.23;1699.00;2.19;0
130;nuclear_reactor;1150.00;11.05;1692.00;4.85;0
131;arms_factory;1627.00;9.85;1634.00;1.61;0
131;arms_factory;1612.00;10.00;1646.00;5.73;0
131;arms_factory;1584.00;9.88;1622.00;2.12;0
131;arms_factory;1600.00;10.00;1630.00;3.68;0
131;arms_factory;1591.00;9.90;1622.00;0.06;0
131;arms_factory;1619.00;10.00;1665.00;4.18;0
131;industrial_complex;1616.00;9.90;1611.00;4.28;0
131;industrial_complex;1616.00;9.90;1666.00;2.12;0
131;industrial_complex;1597.00;9.85;1651.00;4.79;0
131;industrial_complex;1642.00;9.90;1636.00;1.17;0
131;industrial_complex;1633.00;9.93;1628.00;4.18;0
131;industrial_complex;1592.00;9.90;1624.00;0.57;0
131;air_base;1620.00;10.00;1616.00;4.69;0
131;supply_node;1614.00;9.90;1608.00;5.40;0
131;supply_node;1610.00;9.98;1635.00;3.15;0
131;naval_base;1638.00;9.88;1608.00;1.45;5537
131;naval_base;1567.00;9.60;1614.00;-1.07;4858
131;bunker;1592.00;9.90;1631.00;4.34;0
131;bunker;1570.00;9.90;1611.00;1.07;0
131;coastal_bunker;1621.00;9.88;1647.00;-4.19;0
131;coastal_bunker;1572.00;9.50;1608.00;-1.63;0
131;dockyard;1622.00;9.60;1659.00;-4.19;0
131;anti_air_building;1620.00;9.90;1612.00;4.35;0
131;anti_air_building;1615.00;9.90;1606.00;2.19;0
131;anti_air_building;1598.00;9.80;1653.00;4.85;0
131;synthetic_refinery;1643.00;9.90;1637.00;0.13;0
131;fuel_silo;1607.00;9.90;1633.00;2.80;0
131;radar_station;1604.00;9.88;1637.00;0.76;0
131;rocket_site;1614.00;9.98;1633.00;3.30;0
131;nuclear_reactor;1636.00;9.98;1614.00;4.86;0
131;floating_harbor;1589.01;9.50;1609.39;1.52;952
132;arms_factory;1516.00;9.95;1568.00;2.12;0
132;arms_factory;1461.00;10.40;1591.00;3.68;0
132;arms_factory;1491.00;10.00;1600.00;0.06;0
132;arms_factory;1489.00;9.90;1553.00;4.18;0
132;arms_factory;1481.00;10.12;1609.00;4.28;0
132;arms_factory;1536.00;9.88;1572.00;2.12;0
132;industrial_complex;1507.00;10.00;1569.00;4.79;0
132;industrial_complex;1549.00;10.00;1578.00;1.17;0
132;industrial_complex;1487.00;9.95;1561.00;4.18;0
132;industrial_complex;1497.00;9.82;1554.00;0.57;0
132;industrial_complex;1497.00;10.10;1578.00;4.69;0
132;industrial_complex;1521.00;10.00;1573.00;5.90;0
132;air_base;1482.00;10.40;1585.00;2.63;0
132;supply_node;1483.00;10.53;1593.00;6.09;0
132;supply_node;1527.00;9.90;1575.00;1.29;0
132;supply_node;1493.00;10.00;1557.00;5.33;0
132;naval_base;1486.00;9.65;1572.00;0.05;3310
132;naval_base;1485.00;9.50;1553.00;-1.89;3310
132;naval_base;1528.00;9.80;1581.00;-3.28;3375
132;bunker;1483.00;10.28;1595.00;4.25;0
132;bunker;1513.00;10.00;1579.00;4.35;0
132;bunker;1495.00;9.80;1552.00;2.19;0
132;coastal_bunker;1506.00;9.93;1585.00;-4.22;0
132;coastal_bunker;1521.00;9.80;1581.00;-3.28;0
132;coastal_bunker;1487.00;9.88;1563.00;-1.89;0
132;dockyard;1501.00;9.90;1593.00;-4.22;0
132;anti_air_building;1472.00;10.10;1607.00;3.30;0
132;anti_air_building;1504.00;9.93;1564.00;4.86;0
132;anti_air_building;1506.00;10.00;1567.00;1.24;0
132;synthetic_refinery;1537.00;9.95;1577.00;5.37;0
132;fuel_silo;1468.00;10.30;1590.00;1.75;0
132;radar_station;1508.00;10.00;1581.00;3.64;0
132;rocket_site;1474.00;10.00;1577.00;1.14;0
132;nuclear_reactor;1533.00;9.90;1571.00;2.35;0
132;floating_harbor;1504.18;9.50;1604.29;-1.08;1073
132;floating_harbor;1528.99;9.50;1588.93;-0.14;1558
133;arms_factory;1565.00;10.45;901.00;0.06;0
133;arms_factory;1554.00;10.88;920.00;4.18;0
133;arms_factory;1563.00;10.18;911.00;4.28;0
133;arms_factory;1542.00;11.48;935.00;2.12;0
133;arms_factory;1533.00;10.45;911.00;4.79;0
133;arms_factory;1544.00;10.50;894.00;1.17;0
133;industrial_complex;1538.00;10.60;917.00;4.18;0
133;industrial_complex;1554.00;10.28;904.00;0.57;0
133;industrial_complex;1548.00;11.20;928.00;4.69;0
133;industrial_complex;1521.00;10.88;923.00;5.90;0
133;industrial_complex;1526.00;11.10;940.00;2.63;0
133;industrial_complex;1551.00;10.85;920.00;5.30;0
133;air_base;1560.00;10.25;911.00;1.68;0
